@h	0.00384404
Hw	0.00376648
bz	0.00373134
bt	0.00373134
g6	0.00372324
2D	0.00367937
dh	0.00363714
r4	0.00362677
5{	0.00359527
iD	0.00359174
ng	0.00357905
sj	0.00353508
6m	0.00352734
nr	0.00351626
Ph	0.00351494
Pj	0.00351494
1T	0.00346021
t8	0.00343662
g8	0.00341297
#1	0.00339770
nw	0.00339068
S9	0.00336229
Sb	0.00336229
I{	0.00336001
@S	0.00334981
pJ	0.00334848
_w	0.00331126
m7	0.00330235
vm	0.00326023
Nw	0.00325733
#6	0.00325104
7k	0.00324412
fH	0.00323232
fb	0.00323232
l4	0.00321958
I5	0.00320900
#i	0.00320215
mw	0.00318004
uh	0.00317965
zk	0.00316790
kb	0.00313404
TP	0.00312500
pf	0.00310930
j7	0.00310438
j1	0.00310438
j3	0.00310438
S8	0.00308210
Jg	0.00306279
Js	0.00306279
DP	0.00304878
Dr	0.00304878
Db	0.00304878
Df	0.00304878
Dn	0.00304878
Dt	0.00304878
DV	0.00304878
Dh	0.00304878
dp	0.00299529
pn	0.00298972
k8	0.00297332
EN	0.00293527
bn	0.00288331
Nn	0.00285016
5r	0.00282486
zp	0.00281591
s7	0.00280368
l_	0.00271875
Ih	0.00271821
ji	0.00271634
s6	0.00268178
lz	0.00264721
1D	0.00264604
6b	0.00264550
6h	0.00264550
6r	0.00264550
Pg	0.00263620
@T	0.00263591
fh	0.00262626
t6	0.00259155
l3	0.00257566
5w	0.00256805
sb	0.00255988
bk	0.00254410
bm	0.00254410
Sw	0.00252171
S6	0.00252171
pb	0.00251136
pw	0.00251136
IQ	0.00249169
gp	0.00248216
gb	0.00248216
zu	0.00246392
zn	0.00246392
Nm	0.00244300
4h	0.00243902
45	0.00243902
4p	0.00243902
4i	0.00243902
41	0.00243902
4r	0.00243902
4S	0.00243902
sr	0.00243798
7h	0.00243309
7S	0.00243309
7v	0.00243309
fn	0.00242424
fT	0.00242424
fp	0.00242424
i2	0.00239449
pm	0.00239177
_h	0.00236518
_s	0.00236518
h4	0.00236518
Hn	0.00235405
d3	0.00235344
IT	0.00234068
jV	0.00232829
$D	0.00231214
#R	0.00229773
J6	0.00229709
ph	0.00227218
dS	0.00224647
Sk	0.00224152
fg	0.00222222
f4	0.00222222
n3	0.00219766
tp	0.00219718
Pp	0.00219684
PS	0.00219684
Pl	0.00219684
gt	0.00217189
gs	0.00217189
gh	0.00217189
dt	0.00213950
sh	0.00213324
U#	0.00212314
Uw	0.00212314
iZ	0.00209518
iQ	0.00209518
km	0.00208936
kU	0.00208936
vw	0.00207469
vs	0.00207469
#z	0.00205329
9z	0.00204918
9w	0.00204918
NS	0.00203583
tk	0.00202817
fd	0.00202020
uj	0.00198728
nn	0.00194650
{D	0.00194081
lh	0.00193175
lg	0.00193175
l8	0.00193175
$I	0.00192678
pk	0.00191342
_p	0.00189215
_f	0.00189215
_j	0.00189215
_6	0.00189215
sg	0.00188944
nu	0.00188371
HS	0.00188324
HT	0.00188324
lJ	0.00186020
kh	0.00184828
2E	0.00183968
2i	0.00183968
2V	0.00183968
2J	0.00183968
fw	0.00181818
#8	0.00180885
#D	0.00180885
5$	0.00179764
ij	0.00179587
pd	0.00179383
3#	0.00178571
vt	0.00177830
6w	0.00176367
6p	0.00176367
6S	0.00176367
6_	0.00176367
zf	0.00175994
zv	0.00175994
lT	0.00171711
dd	0.00171160
ss	0.00170659
bv	0.00169607
n6	0.00169534
n8	0.00169534
pH	0.00167424
r9	0.00164853
l9	0.00164556
lr	0.00164556
lS	0.00164556
NV	0.00162866
N6	0.00162866
15	0.00162833
VT	0.00162822
8Z	0.00161812
k4	0.00160720
d8	0.00160462
mk	0.00159002
mt	0.00159002
u5	0.00158983
uw	0.00158983
u1	0.00158983
ll	0.00157401
r8	0.00156611
jI	0.00155219
gf	0.00155135
g7	0.00155135
gi	0.00155135
gZ	0.00155135
w6	0.00154919
$Z	0.00154143
J4	0.00153139
td	0.00152113
i{	0.00149656
vD	0.00148192
IZ	0.00147236
kf	0.00144648
n4	0.00144418
lU	0.00143092
@J	0.00142779
1Q	0.00142479
_r	0.00141911
_n	0.00141911
_k	0.00141911
U8	0.00141543
U5	0.00141543
UQ	0.00141543
Hp	0.00141243
H2	0.00141243
tt	0.00140845
zg	0.00140795
Sh	0.00140095
Sp	0.00140095
Iw	0.00139686
kd	0.00136612
kp	0.00136612
ID	0.00135911
mh	0.00134540
#3	0.00131997
PE	0.00131810
gk	0.00124108
mr	0.00122309
m8	0.00122309
fm	0.00121212
ii	0.00119725
vb	0.00118554
vq	0.00118554
w4	0.00116189
sT	0.00115804
$@	0.00115607
lw	0.00114474
{Z	0.00113214
kk	0.00112504
QD	0.00112334
Sf	0.00112076
mS	0.00110078
II	0.00105708
zh	0.00105597
z8	0.00105597
zt	0.00105597
z6	0.00105597
21	0.00105125
2h	0.00105125
TJ	0.00104167
Td	0.00104167
TS	0.00104167
51	0.00102722
5i	0.00102722
5j	0.00102722
IE	0.00101933
1E	0.00101771
1h	0.00101771
1r	0.00101771
bh	0.00101764
bw	0.00101764
m4	0.00097847
dg	0.00096277
tg	0.00095775
_g	0.00094607
_b	0.00094607
Hf	0.00094162
g4	0.00093081
g9	0.00093081
t9	0.00090141
i$	0.00089793
vk	0.00088915
vf	0.00088915
vu	0.00088915
6k	0.00088183
6g	0.00088183
6E	0.00088183
6v	0.00088183
6U	0.00088183
P_	0.00087873
PJ	0.00087873
sd	0.00085329
b9	0.00084803
bf	0.00084803
tS	0.00084507
Sj	0.00084057
Sd	0.00084057
pg	0.00083712
N5	0.00081433
7_	0.00081103
7{	0.00081103
fS	0.00080808
u3	0.00079491
u$	0.00079491
u6	0.00079491
t4	0.00078873
2j	0.00078844
2S	0.00078844
2T	0.00078844
j8	0.00077610
j6	0.00077610
$j	0.00077071
5V	0.00077042
53	0.00077042
Jj	0.00076570
JJ	0.00076570
tT	0.00073239
sU	0.00073140
k7	0.00072324
U_	0.00070771
UN	0.00070771
zs	0.00070398
g~	0.00062054
gS	0.00062054
mm	0.00061155
#Z	0.00061110
1w	0.00061062
iV	0.00059862
pp	0.00059794
p9	0.00059794
vU	0.00059277
SS	0.00056038
s4	0.00054855
#7	0.00053777
22	0.00052562
#4	0.00051332
mq	0.00048924
mT	0.00048924
mU	0.00048924
s_	0.00048760
hF	0.00047304
h9	0.00047304
_H	0.00047304
_t	0.00047304
Hk	0.00047081
H8	0.00047081
Hg	0.00047081
Q@	0.00044934
P{	0.00043937
PT	0.00043937
Pv	0.00043937
P1	0.00043937
dT	0.00042790
d4	0.00042790
sS	0.00042665
NQ	0.00040717
N2	0.00040717
N1	0.00040717
NJ	0.00040717
N_	0.00040717
11	0.00040708
16	0.00040708
1i	0.00040708
1{	0.00040708
u8	0.00039746
ur	0.00039746
ui	0.00039746
u2	0.00039746
u{	0.00039746
uR	0.00039746
j~	0.00038805
jw	0.00038805
w0	0.00038730
$v	0.00038536
m9	0.00036693
mv	0.00036693
m_	0.00036693
zF	0.00035199
zq	0.00035199
zS	0.00035199
z_	0.00035199
z4	0.00035199
zU	0.00035199
bg	0.00033921
bp	0.00033921
kg	0.00032144
kT	0.00032144
dU	0.00032092
d9	0.00032092
dJ	0.00032092
nD	0.00031395
g_	0.00031027
i6	0.00029931
v9	0.00029638
vJ	0.00029638
vh	0.00029638
v_	0.00029638
vp	0.00029638
Sq	0.00028019
SJ	0.00028019
Ss	0.00028019
V#	0.00027137
Vx	0.00027137
2u	0.00026281
23	0.00026281
26	0.00026281
56	0.00025681
r3	0.00024728
sq	0.00024380
kH	0.00024108
p_	0.00023918
pT	0.00023918
pq	0.00023918
t_	0.00022535
tU	0.00022535
dD	0.00021395
1$	0.00020354
1j	0.00020354
1q	0.00020354
fq	0.00020202
fv	0.00020202
f_	0.00020202
fD	0.00020202
#u	0.00019555
I8	0.00018876
nU	0.00018837
nZ	0.00018837
sv	0.00018285
s9	0.00018285
b~	0.00016961
bS	0.00016961
tJ	0.00016901
tq	0.00016901
rw	0.00016485
@j	0.00016474
@D	0.00016474
k_	0.00016072
I2	0.00015101
I$	0.00015101
I@	0.00015101
lq	0.00014309
l~	0.00014309
mJ	0.00012231
m~	0.00012231
mg	0.00012231
s8	0.00012190
pv	0.00011959
p0	0.00011959
Ij	0.00011326
Ii	0.00011326
@N	0.00010983
d_	0.00010697
rj	0.00008243
r~	0.00008243
kq	0.00008036
k9	0.00008036
kv	0.00008036
Iq	0.00007551
#q	0.00007333
lD	0.00007155
l0	0.00007155
s~	0.00006095
sF	0.00006095
tv	0.00005634
tc	0.00005634
@Z	0.00005491
@I	0.00005491
#U	0.00004889
#9	0.00004889
IV	0.00003775
I6	0.00003775
I~	0.00003775
#~	0.00002444
#c	0.00002444
